"wallet_name_raw";"wallet_type";"address";"blockchain";"currency";"amount";"price";"value";"cost_brl";"irpf_description"
"Binance";"Exchange";"";"Exchange";"TURBO";0.76470621;0.06;0.04;0.04;"SALDO DE 0,76470621 TURBO CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"SOL";3.254e-05;1182.03;0.04;0.01;"SALDO DE 0,00003254 SOL CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"PENDLE";0.0004714;30.46;0.01;0.01;"SALDO DE 0,0004714 PENDLE CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"BNB";1.04e-06;4393.28;0.0;0.0;"SALDO DE 0,00000104 BNB CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"WIF";2.5e-05;11.83;0.0;0.0;"SALDO DE 0,000025 WIF CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"ByBit";"Wallet";"";"None";"SUI";1604.580984;25.73;41280.87;27069.36;"SALDO DE 1604,580984 SUI CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"ENA";4229.6586892;5.68;24025.72;13750.13;"SALDO DE 4229,6586892 ENA CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"SPEC";75.6618148;59.05;4467.49;6090.53;"SALDO DE 75,6618148 SPEC CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"DRIFT";356.211468;8.97;3194.87;2392.72;"SALDO DE 356,211468 DRIFT CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"CPOOL";739.81944;2.64;1956.68;1445.9;"SALDO DE 739,81944 CPOOL CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"LDO";159.19074;10.84;1724.89;2305.12;"SALDO DE 159,19074 LDO CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"MORPHO";73.4265;21.54;1581.4;1054.18;"SALDO DE 73,4265 MORPHO CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"GOAT";231.855979;3.18;736.53;819.7;"SALDO DE 231,855979 GOAT CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"VIRTUAL";0.877;24.43;21.43;18.02;"SALDO DE 0,877 VIRTUAL CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"BRL";0.28959;1.0;0.29;0.0;"SALDO DE 0,28959 BRL CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"STX";0.00995;9.52;0.09;0.1;"SALDO DE 0,00995 STX CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"ONDO";0.0034525;8.27;0.03;0.01;"SALDO DE 0,0034525 ONDO CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"HNT";0.000542;37.44;0.02;0.04;"SALDO DE 0,000542 HNT CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"POPCAT";0.0017061;4.62;0.01;0.02;"SALDO DE 0,0017061 POPCAT CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"USDT";0.000156656;6.2;0.0;0.0;"SALDO DE 0,00015666 USDT CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"DOG";179632.921175;0.04;6632.22;5207.74;"SALDO DE 179632,921175 DOG CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"VISTA";30.41242991;200.2;6088.58;3262.05;"SALDO DE 30,41242991 VISTA CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"MOG";36009784.9847;0.0;455.16;370.14;"SALDO DE 36009784,9847 MOG CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"APT";0.0059905;53.91;0.32;0.28;"SALDO DE 0,0059905 APT CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"BNB";4.061e-05;4393.28;0.18;0.11;"SALDO DE 0,00004061 BNB CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"OM";0.0060608;23.84;0.14;0.08;"SALDO DE 0,0060608 OM CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"SUI";0.0050917;25.73;0.13;0.09;"SALDO DE 0,0050917 SUI CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"VIRTUAL";0.0030268;24.43;0.07;0.06;"SALDO DE 0,0030268 VIRTUAL CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"SUPER";0.0078702;8.54;0.07;0.08;"SALDO DE 0,0078702 SUPER CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"AITECH";0.096545;0.53;0.05;0.02;"SALDO DE 0,096545 AITECH CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"PNUT";0.007737;4.34;0.03;0.07;"SALDO DE 0,007737 PNUT CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"LISTA";0.0092695;2.54;0.02;0.01;"SALDO DE 0,0092695 LISTA CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"USDT";0.0018553328;6.2;0.01;0.01;"SALDO DE 0,00185533 USDT CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"ACT";0.005851;1.76;0.01;0.02;"SALDO DE 0,005851 ACT CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"ALGO";0.0048414;2.09;0.01;0.02;"SALDO DE 0,0048414 ALGO CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"HIPPO";0.020387;0.06;0.0;0.0;"SALDO DE 0,020387 HIPPO CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"BTC";8e-10;580485.36;0.0;0.0;"SALDO DE 0 BTC CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"PYTH";0.0001506;2.2;0.0;0.0;"SALDO DE 0,0001506 PYTH CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"SHIB";0.61843;0.0;0.0;0.0;"SALDO DE 0,61843 SHIB CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"ETH";2e-09;20724.06;0.0;0.0;"SALDO DE 0 ETH CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"MAGA";0.08575;0.0;0.0;0.0;"SALDO DE 0,08575 MAGA CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"DEGEN";0.0004861;0.06;0.0;0.0;"SALDO DE 0,0004861 DEGEN CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"Gate.io";"Wallet";"";"None";"PENG";0.002697;0.0;0.0;0.0;"SALDO DE 0,002697 PENG CUSTODIADO NA EXCHANGE GATE.IO EM 31/12/2024."
"MEXC";"Wallet";"";"None";"USDT";0.15726199;6.2;0.97;0.98;"SALDO DE 0,15726199 USDT CUSTODIADO NA EXCHANGE MEXC EM 31/12/2024."
