"wallet_name_raw";"wallet_type";"address";"blockchain";"currency";"amount";"price";"value";"cost_brl";"irpf_description"
"Binance";"Exchange";"";"Exchange";"BLUR";1500.05956;1.49;2238.62;4988.23;"SALDO DE 1500,05956 BLUR CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"USDT";330.00372002;6.2;2044.62;1904.96;"SALDO DE 330,00372002 USDT CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"CLV";4873.0813;0.39;1918.86;1254.03;"SALDO DE 4873,0813 CLV CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"PIXEL";1909.8882;0.96;1839.65;3802.64;"SALDO DE 1909,8882 PIXEL CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"STRK";490.35915;2.93;1434.69;5459.67;"SALDO DE 490,35915 STRK CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"BNB";0.16727036;4393.28;734.87;394.0;"SALDO DE 0,16727036 BNB CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"MONKY";804828.0;0.0;58.34;0.0;"SALDO DE 804828 MONKY CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"SHIB";3606.77;0.0;0.48;0.6;"SALDO DE 3606,77 SHIB CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"ALICE";0.051592;6.91;0.36;0.47;"SALDO DE 0,051592 ALICE CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"SOL";0.000286;1182.03;0.34;0.32;"SALDO DE 0,000286 SOL CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"TIA";0.0019192;28.89;0.06;0.06;"SALDO DE 0,0019192 TIA CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance";"Exchange";"";"Exchange";"ETH";1.2e-07;20724.06;0.0;0.0;"SALDO DE 0,00000012 ETH CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance Smart Chain (BNB)";"Exchange";"";"Exchange";"BNB";0.0195556938;4393.28;85.91;46.06;"SALDO DE 0,01955569 BNB CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Binance Smart Chain (BNB)";"Exchange";"";"Exchange";"G";0.004496;0.19;0.0;0.0;"SALDO DE 0,004496 G CUSTODIADO NA EXCHANGE BINANCE EM 31/12/2024."
"Bitcoin (BTC)";"Bitcoin";"";"Bitcoin";"BTC";0.02682352;580485.36;15570.66;8047.06;"SALDO DE 0,02682352 BTC CUSTODIADO NA CARTEIRA BITCOIN (BTC) NA REDE BITCOIN EM 31/12/2024."
"Bitget";"Wallet";"";"None";"OLAS";885.78333;9.54;8451.66;7775.52;"SALDO DE 885,78333 OLAS CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"GLQ";18654.36696;0.43;7949.01;7037.07;"SALDO DE 18654,36696 GLQ CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"WOJAK";323775.9;0.01;1791.71;5206.46;"SALDO DE 323775,9 WOJAK CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"PIXEL";1581.6168;0.96;1523.45;3149.05;"SALDO DE 1581,6168 PIXEL CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"BGB";0.0540515;38.0;2.05;0.36;"SALDO DE 0,0540515 BGB CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"BRL";0.51219261;1.0;0.51;0.0;"SALDO DE 0,51219261 BRL CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"CORE";0.00608;6.57;0.04;0.05;"SALDO DE 0,00608 CORE CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"USDT";0.000453077;6.2;0.0;0.0;"SALDO DE 0,00045308 USDT CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"MAVIA";0.0002;6.71;0.0;0.01;"SALDO DE 0,0002 MAVIA CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"USDC";8.4e-05;6.2;0.0;0.0;"SALDO DE 0,000084 USDC CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"Bitget";"Wallet";"";"None";"NEXG";3.8317476;0.0;0.0;0.0;"SALDO DE 3,8317476 NEXG CUSTODIADO NA EXCHANGE BITGET EM 31/12/2024."
"ByBit";"Wallet";"";"None";"BRZ";0.01961;0.99;0.02;0.02;"SALDO DE 0,01961 BRZ CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"MNT";0.00044711;7.73;0.0;0.0;"SALDO DE 0,00044711 MNT CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"USDT";9.857e-05;6.2;0.0;0.0;"SALDO DE 0,00009857 USDT CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"ByBit";"Wallet";"";"None";"DEFI";0.00063;0.14;0.0;0.0;"SALDO DE 0,00063 DEFI CUSTODIADO NA EXCHANGE BYBIT EM 31/12/2024."
"Celestia (TIA)";"Wallet";"";"None";"TIA";0.928064;28.89;26.81;26.67;"SALDO DE 0,928064 TIA CUSTODIADO NA REDE CELESTIA EM 31/12/2024."
"Ethereum (ETH)";"Wallet";"";"None";"ETH";0.0086616306;20724.06;179.5;197.56;"SALDO DE 0,00866163 ETH CUSTODIADO NA REDE ETHEREUM EM 31/12/2024."
"Ethereum (ETH)";"Wallet";"";"None";"PT-CORN-SOLVBTC.BBN-26DEC2024";0.00791135;0.0;0.0;0.0;"SALDO DE 0,00791135 PT-CORN-SOLVBTC.BBN-26DEC2024 CUSTODIADO NA REDE ETHEREUM EM 31/12/2024."
"KuCoin";"Wallet";"";"None";"BTC";0.00022097;580485.36;128.27;66.29;"SALDO DE 0,00022097 BTC CUSTODIADO NA EXCHANGE KUCOIN EM 31/12/2024."
"KuCoin";"Wallet";"";"None";"BRL";0.00095086;1.0;0.0;0.0;"SALDO DE 0,00095086 BRL CUSTODIADO NA EXCHANGE KUCOIN EM 31/12/2024."
"KuCoin";"Wallet";"";"None";"USDT";0.00010396;6.2;0.0;0.0;"SALDO DE 0,00010396 USDT CUSTODIADO NA EXCHANGE KUCOIN EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"XAI";12835.0040123134;1.4;18016.04;14933.99;"SALDO DE 12835,00401231 XAI CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"ETH";0.1203227055;20724.06;2493.58;2744.44;"SALDO DE 0,12032271 ETH CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"ARB";23.4349126642;4.49;105.14;15.71;"SALDO DE 23,43491266 ARB CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"USDC";5.787967;6.2;35.86;33.9;"SALDO DE 5,787967 USDC CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"PENDLE";0.2125869465;30.46;6.48;0.0;"SALDO DE 0,21258695 PENDLE CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"USDT";0.324456;6.2;2.01;1.87;"SALDO DE 0,324456 USDT CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"ZRO";2e-10;31.07;0.0;0.0;"SALDO DE 0 ZRO CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"RDNT";1e-10;0.36;0.0;0.0;"SALDO DE 0 RDNT CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3287987";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3287987 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3385164";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3385164 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3392798";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3392798 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3397547";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3397547 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3397769";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3397769 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3397806";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3397806 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3402374";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3402374 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3402426";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3402426 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3411679";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3411679 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3411747";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3411747 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3412331";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3412331 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3412356";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3412356 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3412510";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3412510 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3412673";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3412673 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3412934";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3412934 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3415433";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3415433 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3415534";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3415534 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3415604";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3415604 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3415731";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3415731 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3416674";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3416674 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3417256";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3417256 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3421280";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3421280 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3422403";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3422403 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3422474";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3422474 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3422549";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3422549 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3424884";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3424884 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3425887";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3425887 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3426749";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3426749 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3427369";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3427369 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3429759";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3429759 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3429812";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3429812 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3430059";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3430059 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3432360";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3432360 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3432383";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3432383 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3434178";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3434178 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3434215";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3434215 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3434232";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3434232 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3434724";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3434724 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3434736";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3434736 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3434754";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3434754 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3439529";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3439529 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3440682";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3440682 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3440687";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3440687 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3446245";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3446245 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3449141";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3449141 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
